descriptor,missing_ratio,variance,mean,std
MATS1se,0.03278688524590164,0.022636681239930904,-0.13357241966614528,0.15045491430967253
MATS1v,0.0,0.013768269246985087,-0.032367718094785496,0.11733826846764481
MATS2Z,0.0,0.029482574702422673,0.05348578145772803,0.1717049058775627
MATS2are,0.0,0.02656941979056751,0.16102391229041213,0.16300128769604094
MATS2c,0.01639344262295082,0.01748560967303756,0.08896006732033564,0.1322331640438115
MATS2d,0.0,0.03298406663149229,-0.17436992153105768,0.18161516079747386
MATS2dv,0.0,0.03650541064862197,0.08483170356321273,0.19106389153532377
MATS2i,0.0,0.03391026088271046,-0.1367537386931714,0.18414738901953093
MATS2m,0.0,0.029171583478436368,0.04927678911627326,0.17079690711027634
MATS2p,0.0,0.03659386294683567,-0.09008285297911262,0.19129522457927609
MATS2pe,0.0,0.02576654433042293,0.15996202241979496,0.16051960730833767
MATS2se,0.03278688524590164,0.02678345441281114,0.1617034519313873,0.16365651350560764
MATS2v,0.0,0.02530888627703165,-0.08136637925322207,0.15908766852597864
MATS3Z,0.01639344262295082,0.06824455858330934,-0.11884300366514668,0.2612365950308443
MATS3are,0.01639344262295082,0.08935054916669817,-0.072825714331902,0.29891562215230266
MATS3c,0.03278688524590164,0.04244472194797974,0.03439884552505142,0.20602116868899598
MATS3d,0.01639344262295082,0.015462190852643805,-0.09511664652320183,0.124347058077961
MATS3dv,0.01639344262295082,0.15568150072270887,-0.18841559416857168,0.39456495120918794
MATS3i,0.01639344262295082,0.03742475711524463,-0.041932120610311895,0.19345479346670277
MATS3m,0.01639344262295082,0.0664739378529613,-0.11914070903148287,0.25782540187685404
MATS3p,0.01639344262295082,0.030691113058837823,-0.06365619519815396,0.1751887926176724
MATS3pe,0.01639344262295082,0.09040258191531773,-0.07451791646713106,0.30067022119810555
MATS3se,0.04918032786885246,0.0694471384190701,-0.0588162571841949,0.2635282497552589
MATS3v,0.01639344262295082,0.03588070997246648,-0.12584248412296087,0.18942204193933312
MATS4Z,0.04918032786885246,0.10898933695214019,-0.06656383460082753,0.3301353312690724
MATS4are,0.04918032786885246,0.22916422559723776,-0.1300651899854196,0.47871100425751417
MATS4c,0.06557377049180328,0.06289190706033607,-0.06454896435615967,0.25078258922886987
MATS4d,0.04918032786885246,0.020001720880184617,-0.06428254154889786,0.141427440336678
MATS4dv,0.04918032786885246,0.29701547805931483,-0.13738421103740922,0.5449912642045878
MATS4i,0.04918032786885246,0.03428750491939495,-0.013491248535123275,0.18516885515495027
MATS4m,0.04918032786885246,0.10788114679053268,-0.06580222660698681,0.328452655325745
MATS4p,0.04918032786885246,0.030586481034287575,-0.0003620924242074495,0.17488991118497252
MATS4pe,0.04918032786885246,0.2396989829642051,-0.13104312152473166,0.4895906279374689
MATS4se,0.08196721311475409,0.10605775181224433,-0.17090090268768304,0.32566509148547734
MATS4v,0.04918032786885246,0.04195141079409486,-0.03447083449154824,0.20482043548946688
MATS5Z,0.11475409836065574,0.25287132374494553,0.1251370752116179,0.5028631262530049
MATS5are,0.11475409836065574,0.2866350146498513,0.04678289374249144,0.535383054130266
MATS5c,0.13114754098360656,0.11620268878210167,0.06588248297041707,0.3408851548279885
MATS5d,0.11475409836065574,0.02805837747688489,0.07719968490720884,0.16750635055688154
MATS5dv,0.11475409836065574,0.34167812409687315,0.07228605556166728,0.5845323978163
MATS5i,0.11475409836065574,0.05056494745896725,0.1117297388867298,0.2248665103099331
MATS5m,0.11475409836065574,0.25295104850474015,0.1294250131527846,0.5029423908408797
MATS5p,0.11475409836065574,0.03813290792584179,0.10681983538143884,0.1952764909707305
MATS5pe,0.11475409836065574,0.3089126466550276,0.05004745499435654,0.555799106381998
MATS5se,0.13114754098360656,0.26833082795645646,0.06347723231638862,0.5180065906496331
MATS5v,0.11475409836065574,0.17705714324893315,0.18571961781984908,0.4207815861571573
MAXdO,0.08196721311475409,0.35013554949046144,9.856671894711685,0.5917225274488555
MDEC-33,0.11475409836065574,2.1453007295360207,0.8387940180564831,1.4646845153602261
MDEO-11,0.01639344262295082,1.5547933804162486,1.1037876648236984,1.2469135416765065
MIC0,0.0,275.56146944736696,24.62301019875542,16.600044260403855
MIC1,0.0,271.4096504800202,35.206544731698145,16.474515181941477
MIC2,0.0,272.16285919499876,37.557421887781544,16.49735915821071
MIC3,0.0,271.1486410928736,38.54505946200989,16.466591665942094
MIC4,0.0,275.66178675710813,38.856796632533644,16.603065583111697
